keyword,Occurrence,2023-04-23,2023-04-22,2023-04-21,2023-04-20,2023-04-19,2023-04-18,2023-04-17,slope
DeFi,3.4246575342465753,3.4246575342465753,3.4246575342465753,3.4246575342465753,5.952380952380952,0.0,0.9523809523809524,1.2658227848101267,0.5302041052245416
Sui,3.4246575342465753,3.4246575342465753,1.36986301369863,1.36986301369863,2.380952380952381,0.0,2.857142857142857,6.329113924050633,-0.3685023515214999
蓝驰,3.4246575342465753,3.4246575342465753,0.0,0.0,0.0,0.0,0.0,0.0,0.36692759295499017
Base,2.73972602739726,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.2935420743639921
Binance,2.73972602739726,2.73972602739726,0.0,0.0,0.0,1.3157894736842104,2.857142857142857,0.0,0.04246796050792342
Variant,2.73972602739726,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.2935420743639921
OPNX,2.73972602739726,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.2935420743639921
中心化,2.054794520547945,2.054794520547945,1.36986301369863,1.36986301369863,2.380952380952381,1.3157894736842104,0.0,2.5316455696202533,0.04868737214981267
坎昆,2.054794520547945,2.054794520547945,0.684931506849315,0.684931506849315,1.1904761904761905,0.0,1.9047619047619049,0.0,0.15748765259528463
Solana,2.054794520547945,2.054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.2201565557729941
NFT,2.054794520547945,2.054794520547945,0.684931506849315,0.684931506849315,1.1904761904761905,2.631578947368421,0.0,3.79746835443038,-0.2073144974452779
Rollup,1.36986301369863,1.36986301369863,0.684931506849315,0.684931506849315,1.1904761904761905,0.0,0.0,0.0,0.22015655577299412
全链,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.14677103718199605
GMX,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.14677103718199605
a16z,1.36986301369863,1.36986301369863,0.684931506849315,0.684931506849315,1.1904761904761905,0.0,0.9523809523809524,0.0,0.15212934488864036
Yuga,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.14677103718199605
CertiK,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.14677103718199605
全览,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.14677103718199605
Ondo,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.14677103718199605
公链,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,2.857142857142857,0.0,-0.05731059547106517
BNB,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.14677103718199605
Bitget,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.14677103718199605
AC,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.14677103718199605
LSD,1.36986301369863,1.36986301369863,1.36986301369863,1.36986301369863,2.380952380952381,2.631578947368421,0.9523809523809524,0.0,0.13152990107362336
IEO,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.14677103718199605
