keyword,Occurrence,2023-02-16,2023-02-15,2023-02-14,2023-02-13,2023-02-12,2023-02-11,2023-02-10,slope
Blur,5.555555555555555,5.555555555555555,12.0,5.806451612903226,1.9736842105263157,2.380952380952381,0.0,1.7857142857142856,1.3833936800526663
NFT,5.555555555555555,5.555555555555555,13.333333333333334,7.741935483870968,6.578947368421052,7.142857142857142,1.9607843137254901,10.714285714285714,0.2809994965728228
GNS,4.444444444444445,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616
11,4.444444444444445,4.444444444444445,0.0,0.0,0.6578947368421052,0.0,0.0,0.5952380952380952,0.4124149659863946
Pit,4.444444444444445,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616
Polygon,4.444444444444445,4.444444444444445,1.3333333333333335,0.0,0.0,0.0,0.0,0.5952380952380952,0.5076530612244898
Aptos,4.444444444444445,4.444444444444445,0.0,0.0,0.0,2.380952380952381,0.0,0.0,0.39115646258503395
DeFi,3.3333333333333335,3.3333333333333335,2.0,7.096774193548387,4.605263157894736,0.0,3.9215686274509802,2.976190476190476,0.1544666253598214
15,3.3333333333333335,3.3333333333333335,0.6666666666666667,0.6451612903225806,0.0,0.0,0.0,0.0,0.4278033794162826
不够,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571
Cobo,3.3333333333333335,3.3333333333333335,0.0,0.0,1.3157894736842104,0.0,5.88235294117647,2.976190476190476,-0.3819027611044416
Rollups,3.3333333333333335,3.3333333333333335,0.0,0.0,1.9736842105263157,0.0,0.0,0.0,0.3571428571428571
或成,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571
GameFi,3.3333333333333335,3.3333333333333335,2.0,3.225806451612903,0.6578947368421052,2.380952380952381,0.0,1.1904761904761905,0.40262233925828395
Casual,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571
Pow,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571
ArkStream,3.3333333333333335,3.3333333333333335,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.4047619047619047
DAO,3.3333333333333335,3.3333333333333335,1.3333333333333335,1.2903225806451613,3.289473684210526,0.0,1.9607843137254901,1.1904761904761905,0.2308568588725813
LSD,3.3333333333333335,3.3333333333333335,2.666666666666667,1.935483870967742,3.289473684210526,0.0,0.0,1.7857142857142856,0.42541694096993643
GMX,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,2.380952380952381,0.0,1.7857142857142856,0.08078231292517006
AMA,3.3333333333333335,3.3333333333333335,0.6666666666666667,0.0,0.6578947368421052,0.0,0.0,0.0,0.40476190476190477
CZ,3.3333333333333335,3.3333333333333335,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.4047619047619047
DID,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571
Ordinals,3.3333333333333335,3.3333333333333335,0.0,0.0,1.3157894736842104,0.0,0.0,0.0,0.3571428571428571
Balancer,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571
